"x"
1.37909160523333
2.220368906
1.51664517028333
0.725073745016667
2.54299895361667
0.9752718121
1.44448304545
1.46159364898333
0.914044758483333
3.82701439933333
0.972871672566667
0.7252790288
1.85844969483333
0.610870174783333
2.3854411142
1.86659856731667
2.92608482716667
1.12086191133333
2.82434556383333
1.06027518303333
1.79775422781667
1.03198747948333
1.46719684701667
0.427620173033333
1.41591177898333
1.5158998654
2.18445550735
2.37384077545
2.52674901495
0.9618183527
2.13610822056667
3.21517494266667
1.63756191736667
2.47566743163333
0.649417345016667
